"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0080592",49.6849631241604,34.4171393551481,51.5715079680964,143.788314755417,166.545466516181,164.705992413076,0.00684433875185009,1.82097432849501,0.000102109105849714,3.53319733518919,2.16466850374542
"FBtr0083467",96.8212515231274,116.305724555368,111.800277728093,250.413564902028,217.774652300957,248.925206033472,0.00730504233667955,1.14599521766524,0.000124067423047011,2.21298737042497,2.13637726275049
"FBtr0073422",178.103916505247,159.509221261387,104.542597327823,437.398726863165,501.279374681575,513.79303341349,0.00730504233667955,1.74927251356375,0.000121424003287563,3.36188998311132,2.13637726275049
"FBtr0301492",55.3041420589342,51.5693718236763,52.0392293621,124.863553390994,146.294313568518,132.411996823146,0.00730504233667955,1.33133126746231,0.000120404375680895,2.51634767381549,2.13637726275049
"FBtr0301143",376.619376569479,331.701668199115,407.614023134171,840.780151257954,840.641445282032,1077.80258172304,0.00714853990584389,1.30133950401047,0.00011071447480446,2.46457605809046,2.14578265408555
"FBtr0100575",702.581928326651,819.002444260719,794.278591904638,1786.82528875764,2091.67877533437,1548.31472572375,0.00694883094386093,1.22101965414538,0.000104985814247599,2.33111415332317,2.15808825401942
"FBtr0087369",89.4956276162919,82.0553714201645,92.1076267762225,181.771289684566,169.384207314074,185.174708049575,0.00797445831751687,1.0205507163565,0.000148711372632118,2.0286932197628,2.09829880766929
"FBtr0112808",291.778053992586,341.54514258981,253.898849299352,785.800616394151,981.330822249219,730.56171075109,0.00744082443570312,1.49188138328743,0.000127824668955999,2.81255514529847,2.12837894240571
"FBtr0086555",41.3935580378607,41.2384201350918,45.3545782216745,115.519556977427,126.143716470748,106.856106152386,0.00744397122077717,1.44426792559375,0.000129407174013131,2.72124702576204,2.12819531456892
"FBtr0072635",117.793273701025,89.4660359910518,66.2758428554593,351.492288925563,476.868792954379,375.19715610263,0.00819828025443177,2.16420586100926,0.000157564938039466,4.48219638461646,2.08627723960907
"FBtr0073120",1350.40172989514,1467.30324887451,1422.77393945164,2499.05848511488,2850.99248760391,3301.68986417754,0.0070430128259851,1.02087440224224,0.000108634877649685,2.02914843241227,2.15224152071608
"FBtr0070392",86.7458524111718,70.7015782610831,80.5580553724141,165.667506813191,187.898685135839,192.816609274705,0.00867451046927777,1.20050290908428,0.000173281832498374,2.29819769914532,2.06175502448984
"FBtr0299920",44.6863147253577,49.845679376736,55.7451206675681,185.882910917229,143.771506208889,196.546517808135,0.00882464987232782,1.8028023309404,0.000184733492139136,3.48897275308746,2.05430251670869
"FBtr0076935",45.977730374686,45.2421084626902,38.7599013155305,100.958921600273,109.579257050309,109.809090054005,0.00867451046927777,1.31751396597672,0.000171843977188754,2.49236258730601,2.06175502448984
"FBtr0345429",62.3340808120558,59.759480871738,52.3187348449705,128.156370806964,148.160828765159,134.287031001902,0.00889508746690647,1.23385588837812,0.000191183370551122,2.35194755147919,2.05084977706763
"FBtr0076668",20.0090781183665,10.7143034459419,10.5995134061903,142.553605675553,149.538790672503,176.491894805528,0.00490521189877168,3.58523729787378,5.48368834517728e-05,12.0022859161567,2.30934222692225
"FBtr0113386",35.3441432769534,18.8196810477937,12.5648035911998,180.183779099353,228.609057608938,211.750222977217,0.00742303642474468,3.34787747025696,0.000126696999474117,10.1814947194717,2.12941840836463
"FBtr0304914",72.7935541701229,35.2164216078148,109.219264412077,399.35668415067,425.544316667846,408.959608209926,0.00924622705478095,2.65620490830174,0.000206711418182412,6.3037263532285,2.03403544602364
"FBtr0310643",26.2805109542318,21.9865346855056,21.794747702024,107.218184060055,87.5526748107722,112.688070658046,0.0075326304852901,2.14007883663993,0.000133805497589387,4.40786132624728,2.12305333644841
"FBtr0089263",99.1678986376459,100.399899303688,88.0233135296448,211.84946615754,212.963048593397,181.508771741207,0.00963474884175458,1.07609528264136,0.000221740845714663,2.10832208589253,2.01615960203206
"FBtr0079199",59.3984863165617,70.6029876467057,45.4614277237353,168.603149193747,199.918974419601,164.70141358756,0.00963474884175458,1.61592557306831,0.000226585729601245,3.06508179239048,2.01615960203206
