Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0041180	18682	6144	7055	14671	5402	5797	9409	9602	10053	7481	7556	7105	8534.37	9688	7381	0.762	-0.392	-4.049	5.13631028263545e-05	0.00122480719304485	9e-04	0.0132	0.0066	0.0066	TRUE	0.0132
FBgn0028473	47856	17258	21158	28833	13576	16341	24103	26971	30148	14703	18988	20029	22490.43	27074	17907	0.661	-0.597	-4.028	5.61533451705981e-05	0.00132667863510482	0.0186	0.013	0.0158	0.0158	TRUE	0.3006
FBgn0015576	383	135	149	249	88	90	193	211	212	127	123	110	162.76	205	120	0.59	-0.762	-4.008	6.11222566356083e-05	0.00142293439934603	0	0.0322	0.0192	0.0192	TRUE	0.0479
FBgn0031313	2824	1250	1408	1906	865	986	1422	1954	2006	972	1210	1209	1462.07	1794	1130	0.63	-0.666	-4.009	6.09867058565821e-05	0.00142293439934603	0.0249	0.015	0.0191	0.0191	TRUE	0.4088
FBgn0050269	798	234	228	380	137	217	402	366	325	194	192	266	290.64	364	217	0.592	-0.757	-4.008	6.11860194172593e-05	0.00142293439934603	0.0191	0.0237	0.0218	0.0218	TRUE	0.4032
FBgn0052687	750	249	278	487	187	216	378	389	396	248	262	265	322.94	388	258	0.665	-0.588	-3.997	6.4169214482253e-05	0.00148842498279538	0	0.0226	0.0122	0.0122	TRUE	0.015
FBgn0020762	2420	894	927	1847	653	796	1219	1397	1321	942	913	976	1127.96	1312	944	0.721	-0.473	-3.99	6.60706246569394e-05	0.0015285481917386	0.0023	0.0156	0.0091	0.0091	TRUE	0.0495
FBgn0032330	868	347	301	496	211	268	437	542	429	253	295	328	380.82	469	292	0.621	-0.688	-3.988	6.65754475183641e-05	0.00153623707524888	0.0146	0.0211	0.0185	0.0185	TRUE	0.2001
FBgn0015801	1891	618	674	1305	496	591	952	966	960	665	694	724	827.04	959	694	0.723	-0.468	-3.985	6.74432133636027e-05	0.00154823892121033	0	0.0167	0.0086	0.0086	TRUE	0.0176
FBgn0035084	303	125	127	166	74	84	153	195	181	85	104	103	136.67	176	97	0.549	-0.864	-3.97	7.19471026811521e-05	0.00163895867923535	0.011	0.0359	0.0257	0.0257	TRUE	0.1798
FBgn0028542	2064	932	1297	1071	611	743	1040	1457	1848	546	855	911	1109.27	1448	771	0.532	-0.912	-3.963	7.38865095103861e-05	0.00167870734784121	0.0699	0.0157	0.0371	0.0371	TRUE	0.1282
FBgn0038874	259	101	103	133	53	73	130	158	147	68	74	89	111.08	145	77	0.531	-0.914	-3.946	7.95745994700248e-05	0.00178083155145606	0.0081	0.0412	0.0283	0.0283	TRUE	0.1704
FBgn0051098	404	129	152	245	97	89	203	202	217	125	136	109	165.23	207	123	0.595	-0.749	-3.931	8.47516807211502e-05	0.00188250179596829	0	0.0319	0.0194	0.0194	TRUE	0.0866
FBgn0022338	2263	720	830	1516	583	731	1140	1125	1183	773	815	896	988.69	1149	828	0.719	-0.475	-3.924	8.72646417660079e-05	0.00193349792091998	0.0021	0.016	0.0094	0.0094	TRUE	0.0608
FBgn0262818	782	265	212	495	146	173	394	414	302	252	204	212	296.46	370	223	0.605	-0.724	-3.915	9.03025173925984e-05	0.0019958424873843	0.0168	0.0235	0.0209	0.0209	TRUE	0.2751
FBgn0020386	6514	2431	2313	5010	1860	2039	3281	3799	3296	2555	2602	2499	3005.22	3459	2552	0.738	-0.438	-3.915	9.057474551729e-05	0.00199690410475867	0.0033	0.0139	0.0086	0.0086	TRUE	0.0889
FBgn0085334	205	33	58	72	20	20	103	52	83	37	28	25	54.45	79	30	0.377	-1.407	-3.911	9.17960120524104e-05	0.00201685994554049	0.0683	0.0707	0.0699	0.0699	TRUE	0.1461
