Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0083765	1017	380	462	2576	697	784	526	569	651	1315	957	973	831.93	582	1082	1.849	0.886	4.3	1.70687925931195e-05	0.000461718669365254	0.0252	0.0338	0.0291	0.0291	TRUE	NA
FBtr0100504	15	10	8	64	36	55	8	15	11	33	49	68	30.73	11	50	4.39	2.134	4.299	1.71287134047029e-05	0.000462632166171906	0.0091	0.2378	0.1205	0.1205	TRUE	NA
FBtr0078346	1516	291	147	3912	472	685	785	436	207	1998	648	850	820.53	476	1165	2.403	1.265	4.281	1.85652085523637e-05	0.00049763197651495	0.0942	0.0339	0.0607	0.0607	TRUE	NA
FBtr0086675	343	114	133	673	215	337	178	171	187	344	295	418	265.44	179	352	1.973	0.98	4.276	1.89866989074445e-05	0.000507392281528097	0.0184	0.0505	0.0333	0.0333	TRUE	NA
FBtr0331662	1223	84	65	1915	279	233	633	126	92	978	383	289	416.74	284	550	2.411	1.27	4.27	1.95663794621934e-05	0.000521308462448288	0.0776	0.0416	0.0584	0.0584	TRUE	NA
FBtr0100353	707	196	236	1024	463	517	366	294	332	523	636	641	465.34	331	600	1.801	0.849	4.263	2.01566564270689e-05	0.000535422535812728	0.0148	0.0399	0.026	0.026	TRUE	NA
FBtr0290205	101	57	66	200	160	147	52	85	93	102	220	182	122.47	77	168	2.142	1.099	4.26	2.04762948137359e-05	0.000540665867984779	0.0037	0.0791	0.038	0.038	TRUE	NA
FBtr0086281	641	243	306	981	497	585	332	364	431	501	683	726	506	376	637	1.675	0.744	4.253	2.10975019463772e-05	0.000554585300049568	0.0052	0.0388	0.0199	0.0199	TRUE	NA
FBtr0342819	100	74	66	420	185	141	52	111	93	214	254	175	149.84	85	214	2.655	1.409	4.248	2.16052653339473e-05	0.000566249998552388	0.0714	0.0694	0.0704	0.0704	TRUE	NA
FBtr0343350	2278	537	549	3358	850	941	1179	804	773	1715	1167	1167	1134.35	919	1350	1.471	0.557	4.232	2.31337093926969e-05	0.000603626036675813	0	0.0317	0.0114	0.0114	TRUE	NA
FBtr0083122	707	270	221	1080	678	590	366	404	311	552	931	732	549.36	360	738	2.005	1.003	4.225	2.38614157051017e-05	0.000620782801821992	0.0391	0.0378	0.0384	0.0384	TRUE	NA
FBtr0085137	609	88	180	1215	496	362	315	132	254	620	681	449	408.54	234	583	2.555	1.354	4.222	2.42186640797402e-05	0.00062915181532259	0.1055	0.0419	0.0705	0.0705	TRUE	NA
FBtr0347024	131	13	13	392	61	37	68	19	18	200	84	46	72.57	35	110	3.215	1.685	4.219	2.45437896906573e-05	0.000636663025538736	0.0511	0.1157	0.0854	0.0854	TRUE	NA
FBtr0300815	22	5	14	158	46	35	11	7	20	81	63	43	37.65	13	62	4.88	2.287	4.211	2.53740923653473e-05	0.000654363072937841	0.1072	0.1989	0.1602	0.1602	TRUE	NA
FBtr0081258	2348	726	862	3228	1401	1549	1215	1087	1214	1648	1924	1922	1501.82	1172	1831	1.556	0.638	4.204	2.62195685765739e-05	0.000673222623640303	0.0061	0.0303	0.0158	0.0158	TRUE	NA
FBtr0074809	966	430	464	1393	743	816	500	644	654	711	1020	1012	756.94	599	914	1.515	0.599	4.198	2.6977424713405e-05	0.00069137678194099	3e-04	0.0345	0.0132	0.0132	TRUE	NA
FBtr0112735	30	12	12	100	44	50	16	18	17	51	60	62	37.32	17	58	3.424	1.776	4.197	2.70047683184231e-05	0.00069137678194099	0	0.2004	0.0888	0.0888	TRUE	NA
FBtr0083810	185	34	40	414	95	87	96	51	56	211	130	108	108.8	68	150	2.214	1.147	4.196	2.71271324538002e-05	0.000693505925202571	0	0.0858	0.0409	0.0409	TRUE	NA
FBtr0071911	3399	1095	989	4838	1764	1967	1759	1640	1393	2471	2422	2440	2020.94	1597	2444	1.533	0.616	4.195	2.72711426108185e-05	0.000696181506389595	0.0055	0.0292	0.015	0.015	TRUE	NA
FBtr0331425	71	43	31	163	100	112	37	64	44	83	137	139	84.06	48	120	2.451	1.293	4.173	3.00872803647492e-05	0.000762570310791946	0	0.1034	0.054	0.054	TRUE	NA
FBtr0073120	308	1259	1278	2475	2347	3060	159	1886	1800	1264	3223	3796	2021.44	1282	2761	3.001	1.585	4.17	3.04804359036279e-05	0.000770327702244402	0.2086	0.0292	0.1034	0.1034	TRUE	NA
FBtr0310621	31	23	13	122	53	73	16	34	18	62	73	91	49.08	23	75	3.369	1.753	4.163	3.1343544255507e-05	0.000791010900747753	0.0163	0.1586	0.0974	0.0974	TRUE	NA
FBtr0113129	65	151	107	300	221	443	34	226	151	153	303	550	236.14	137	335	2.837	1.505	4.155	3.24894259193047e-05	0.000817596634336301	0.1283	0.0535	0.0881	0.0881	TRUE	NA
FBtr0070239	756	161	205	1083	467	466	391	241	289	553	641	578	448.94	307	591	1.942	0.957	4.148	3.34943379624965e-05	0.000836932673579837	0.0312	0.0404	0.0356	0.0356	TRUE	NA
FBtr0085307	45	7	19	151	48	67	23	10	27	77	66	83	47.78	20	75	3.71	1.891	4.146	3.38700302209833e-05	0.000843936203717486	0.0313	0.1622	0.1158	0.1158	TRUE	NA
FBtr0330734	2700	1079	1302	5139	1758	2106	1397	1616	1834	2624	2414	2613	2083.12	1616	2550	1.587	0.667	4.14	3.47347880285613e-05	0.000863052155917526	0.0104	0.0291	0.0181	0.0181	TRUE	NA
FBtr0302548	237	87	49	643	144	209	123	130	69	328	198	259	184.56	107	262	2.427	1.279	4.134	3.56570964003499e-05	0.000884726076323409	0.0616	0.0612	0.0614	0.0614	TRUE	NA
FBtr0072679	6159	2389	2555	8325	3724	4118	3187	3578	3599	4251	5114	5109	4139.83	3455	4825	1.393	0.478	4.114	3.88533016849461e-05	0.000958652385088398	4e-04	0.0275	0.0095	0.0095	TRUE	NA
FBtr0080979	966	338	376	1492	565	631	500	506	530	762	776	783	642.75	512	774	1.511	0.596	4.113	3.90445050392169e-05	0.000962028326808895	0	0.0361	0.0134	0.0134	TRUE	NA
FBtr0086697	520	163	247	952	369	486	269	244	348	486	507	603	409.5	287	532	1.85	0.887	4.111	3.93546560227487e-05	0.00096832158511606	0.021	0.0418	0.0307	0.0307	TRUE	NA
FBtr0343606	350	312	361	633	733	583	181	467	509	323	1007	723	535.02	386	684	1.776	0.829	4.108	3.98412630441649e-05	0.000978933034047669	0.0182	0.0381	0.0271	0.0271	TRUE	NA
FBtr0072141	2535	1012	1180	3653	1649	1937	1312	1516	1662	1865	2264	2403	1837.16	1497	2177	1.453	0.539	4.106	4.02556915858607e-05	0.000986954002625987	0.0012	0.0295	0.0118	0.0118	TRUE	NA
FBtr0084868	88	14	41	189	133	157	46	21	58	97	183	195	99.7	42	158	3.595	1.846	4.106	4.02792826802308e-05	0.000986954002625987	0.1833	0.0912	0.1297	0.1297	TRUE	NA
FBtr0273275	147	36	44	366	78	129	76	54	62	187	107	160	107.67	64	151	2.363	1.24	4.099	4.15500808831e-05	0.00101387928400403	0.0218	0.0864	0.0533	0.0533	TRUE	NA
FBtr0091533	290	78	73	462	187	202	150	117	103	236	257	251	185.51	123	248	2.007	1.005	4.095	4.21350754934634e-05	0.00102673776935931	0.0146	0.061	0.0367	0.0367	TRUE	NA
FBtr0081544	277	73	127	535	225	257	143	109	179	273	309	319	222.1	144	300	2.076	1.054	4.094	4.2349546741234e-05	0.00102771718984797	0.0273	0.0553	0.0422	0.0422	TRUE	NA
FBtr0304989	80	20	22	267	55	55	41	30	31	136	76	68	63.74	34	93	2.696	1.431	4.093	4.26307253532896e-05	0.001030300768067	0.0106	0.1281	0.0646	0.0646	TRUE	NA
FBtr0079236	4889	964	997	8378	1437	1604	2530	1444	1404	4278	1973	1990	2270.02	1793	2747	1.488	0.573	4.089	4.33060991446377e-05	0.00104432468492182	0.0042	0.0288	0.0136	0.0136	TRUE	NA
FBtr0079616	1387	492	521	1869	915	1018	718	737	734	954	1257	1263	943.76	730	1158	1.57	0.651	4.076	4.58775889382248e-05	0.00110124888182651	0.0066	0.0328	0.0172	0.0172	TRUE	NA
FBtr0090014	706	977	1123	4987	1989	2254	365	1463	1582	2547	2731	2796	1914.18	1137	2691	2.8	1.486	4.074	4.61726662174087e-05	0.00110683013286203	0.1852	0.0293	0.0951	0.0951	TRUE	NA
FBtr0308621	728	258	272	2046	404	556	377	386	383	1045	555	690	572.62	382	763	1.946	0.961	4.064	4.81782500053093e-05	0.00115178570384314	0.0386	0.0373	0.038	0.038	TRUE	NA
FBtr0334405	435	114	164	1420	254	281	225	171	231	725	349	349	341.58	209	474	2.152	1.106	4.063	4.85109413947529e-05	0.00115817417572817	0.0535	0.045	0.0492	0.0492	TRUE	NA
FBtr0309042	1063	260	231	2068	443	419	550	389	325	1056	608	520	574.86	421	728	1.692	0.759	4.059	4.93604829880127e-05	0.00117686833496082	0.0111	0.0373	0.0229	0.0229	TRUE	NA
FBtr0301824	33	22	16	171	41	95	17	33	23	87	56	118	55.68	24	87	3.742	1.904	4.05	5.11450453257498e-05	0.00121613843663688	0.118	0.1429	0.1306	0.1306	TRUE	NA
FBtr0340125	86	65	71	337	146	142	45	97	100	172	200	176	131.77	81	183	2.43	1.281	4.025	5.69596405348789e-05	0.00133821115631148	0.0513	0.0753	0.0634	0.0634	TRUE	NA
FBtr0075554	334	35	128	683	367	462	173	52	180	349	504	573	305.25	135	475	3.495	1.805	4.021	5.7851035216243e-05	0.00135555319736497	0.276	0.0473	0.14	0.14	TRUE	NA
FBtr0089033	576	230	262	1026	402	430	298	344	369	524	552	533	436.85	337	536	1.601	0.679	4.019	5.83848044245965e-05	0.0013644459380126	0	0.0408	0.018	0.018	TRUE	NA
FBtr0332125	24	49	46	145	84	195	12	73	65	74	115	242	96.99	50	144	3.37	1.753	4.015	5.93449238087714e-05	0.00138505415184825	0.1513	0.0931	0.1209	0.1209	TRUE	NA
FBtr0114614	187	44	112	1053	187	206	97	66	158	538	257	256	228.42	107	350	3.093	1.629	4.014	5.96060555396533e-05	0.00138871294601038	0.1858	0.0544	0.1115	0.1115	TRUE	NA
FBtr0078509	2321	844	818	3501	1340	1349	1201	1264	1152	1788	1840	1674	1486.53	1206	1767	1.466	0.552	4.01	6.08341657032168e-05	0.00141421448811512	0.0019	0.0303	0.0129	0.0129	TRUE	NA
FBtr0336677	674	195	182	1275	344	324	349	292	256	651	472	402	403.79	299	508	1.687	0.755	4.004	6.23976915747144e-05	0.00144827879370945	0.007	0.0421	0.0225	0.0225	TRUE	NA
FBtr0304119	237	151	116	637	227	310	123	226	163	325	312	385	255.64	171	341	2.05	1.036	4.002	6.2861891869636e-05	0.00145455510848491	0.0359	0.0514	0.0436	0.0436	TRUE	NA
FBtr0332003	56	9	8	222	29	29	29	13	11	113	40	36	40.48	18	63	3.42	1.774	3.994	6.48949852075309e-05	0.00149681510209443	0.0079	0.1868	0.0938	0.0938	TRUE	NA
FBtr0072670	319	135	183	1052	292	307	165	202	258	537	401	381	324.03	208	440	2.123	1.086	3.984	6.76824682977516e-05	0.00155502668396821	0.0532	0.046	0.0496	0.0496	TRUE	NA
FBtr0077479	222	32	32	431	113	84	115	48	45	220	155	104	114.56	69	160	2.409	1.269	3.973	7.10262112505762e-05	0.00162762267258283	0.0362	0.0828	0.06	0.06	TRUE	NA
FBtr0078971	367	154	126	583	295	311	190	231	177	298	405	386	281.12	199	363	1.798	0.847	3.968	7.24506044609403e-05	0.0016559736996363	0.0102	0.0491	0.0287	0.0287	TRUE	NA
FBtr0332038	104	45	69	278	130	125	54	67	97	142	179	155	115.66	73	159	2.223	1.153	3.965	7.32511032862177e-05	0.00167211002353094	0.0165	0.0822	0.0503	0.0503	TRUE	NA
FBtr0333659	360	89	68	924	206	145	186	133	96	472	283	180	225.01	138	312	2.192	1.132	3.963	7.39672276497857e-05	0.00168628121694892	0.0493	0.0549	0.0522	0.0522	TRUE	NA
FBtr0079799	520	165	177	964	302	294	269	247	249	492	415	365	339.55	255	424	1.659	0.73	3.949	7.8543720629183e-05	0.00177460659214671	0.0032	0.0451	0.0212	0.0212	TRUE	NA
FBtr0302577	388	86	95	897	242	159	201	129	134	458	332	197	241.85	155	329	2.106	1.075	3.944	8.01514417845726e-05	0.00180862137322816	0.0426	0.0529	0.0477	0.0477	TRUE	NA
FBtr0087859	766	420	446	1134	695	977	396	629	628	579	954	1212	733.23	551	915	1.629	0.704	3.937	8.25503704069976e-05	0.00185801348965674	0.0116	0.0348	0.0215	0.0215	TRUE	NA
FBtr0346541	16	2	2	86	24	16	8	3	3	44	33	20	18.47	5	32	7.012	2.81	3.927	8.58351328894263e-05	0.00192524642594681	0.0641	0.3784	0.2241	0.2241	TRUE	NA
FBtr0073250	146	240	252	466	481	421	76	359	355	238	661	522	368.47	263	474	2.041	1.029	3.903	9.50977080333295e-05	0.00212043069978083	0.0502	0.0436	0.0466	0.0466	TRUE	NA
FBtr0347554	456	51	48	856	97	107	236	76	68	437	133	133	180.51	127	234	1.85	0.887	3.899	9.64653405783162e-05	0.00214662684298238	0	0.062	0.0279	0.0279	TRUE	NA
FBtr0071703	7603	2572	3090	10521	4212	4924	3935	3852	4353	5373	5784	6109	4900.92	4047	5755	1.421	0.506	3.896	9.77860282251081e-05	0.00217328219262611	0.0034	0.0273	0.012	0.012	TRUE	NA
FBtr0084927	27	8	6	112	24	39	14	12	8	57	33	48	28.82	11	46	4.038	2.014	3.889	0.000100555220640288	0.00222643605550354	0	0.2518	0.1324	0.1324	TRUE	NA
FBtr0308644	23	10	18	105	60	40	12	15	25	54	82	50	39.65	17	62	3.662	1.873	3.889	0.000100544208143061	0.00222643605550354	0.0609	0.1902	0.1278	0.1278	TRUE	NA
FBtr0083948	866	276	349	1198	593	717	448	413	492	612	814	890	611.47	451	772	1.685	0.753	3.886	0.000101911340217746	0.00225082836428483	0.0159	0.0366	0.0252	0.0252	TRUE	NA
FBtr0085105	76	18	29	186	70	68	39	27	41	95	96	84	63.77	36	92	2.559	1.356	3.886	0.000101801431366743	0.00225082836428483	0	0.128	0.0667	0.0667	TRUE	NA
FBtr0339418	144	95	39	469	175	201	75	142	55	239	240	249	166.82	91	243	2.718	1.443	3.883	0.000102995594872076	0.0022719389886308	0.1275	0.065	0.0912	0.0912	TRUE	NA
FBtr0080165	2550	807	952	3770	1312	1449	1320	1209	1341	1925	1802	1798	1565.67	1290	1842	1.428	0.514	3.882	0.000103502612412347	0.00228027984581174	5e-04	0.0301	0.0119	0.0119	TRUE	NA
FBtr0073425	40	5	15	170	60	33	21	7	21	87	82	41	43.24	16	70	4.245	2.086	3.881	0.000104179434736561	0.00228948867071366	0.1485	0.1765	0.1648	0.1648	TRUE	NA
FBtr0080156	1143	654	888	2499	1378	1257	592	980	1251	1276	1892	1559	1258.32	941	1576	1.73	0.791	3.878	0.000105242641085485	0.00230426678643974	0.0272	0.0311	0.0291	0.0291	TRUE	NA
FBtr0078289	566	183	189	828	378	364	293	274	266	423	519	452	371.13	278	465	1.662	0.733	3.876	0.000106080009654314	0.00231551055038751	0.0068	0.0435	0.0226	0.0226	TRUE	NA
FBtr0082522	136	67	95	360	139	358	70	100	134	184	191	444	187.24	101	273	2.678	1.421	3.876	0.000106148835925853	0.00231551055038751	0.1215	0.0607	0.0897	0.0897	TRUE	NA
FBtr0330170	17	9	10	42	48	56	9	13	14	21	66	69	32.2	12	52	3.829	1.937	3.876	0.000106108962390508	0.00231551055038751	0.0295	0.2281	0.1273	0.1273	TRUE	NA
FBtr0083945	4399	2039	2337	5996	3199	3800	2277	3054	3292	3062	4393	4714	3465.33	2874	4056	1.404	0.49	3.871	0.000108511651340941	0.00236122954965879	0.0019	0.0278	0.0112	0.0112	TRUE	NA
FBtr0087732	2153	912	1059	2996	1484	1685	1114	1366	1492	1530	2038	2090	1605.05	1324	1886	1.42	0.506	3.866	0.000110496127769695	0.00239557229947755	7e-04	0.03	0.0116	0.0116	TRUE	NA
FBtr0089516	213	41	43	439	84	99	110	61	61	224	115	123	115.76	77	154	1.985	0.989	3.854	0.000116187022031645	0.00250666415458759	0	0.0822	0.0357	0.0357	TRUE	NA
FBtr0304802	709	221	241	1647	360	412	367	331	339	841	494	511	480.67	346	615	1.74	0.799	3.853	0.00011654007647017	0.00251121862708134	0.0194	0.0395	0.0284	0.0284	TRUE	NA
FBtr0082335	490	180	211	773	324	369	254	270	297	395	445	458	352.98	274	433	1.579	0.659	3.849	0.000118758536489922	0.00255010724125918	0	0.0444	0.018	0.018	TRUE	NA
FBtr0073489	1285	1176	1057	1844	1836	1921	665	1761	1489	942	2521	2383	1626.93	1305	1949	1.477	0.563	3.847	0.000119720854526491	0.00256725046960988	0.0047	0.0299	0.0147	0.0147	TRUE	NA
FBtr0071538	25	24	26	66	94	67	13	36	37	34	129	83	55.24	29	82	2.812	1.491	3.837	0.000124646536817401	0.00265677335281523	0.0293	0.1438	0.0823	0.0823	TRUE	NA
FBtr0087207	140	35	61	282	111	147	72	52	86	144	152	182	114.94	70	159	2.251	1.17	3.833	0.00012671526447355	0.0026943746920692	0.0248	0.0826	0.0562	0.0562	TRUE	NA
FBtr0076791	97	30	31	199	88	80	50	45	44	102	121	99	76.75	46	107	2.296	1.199	3.832	0.000126916736388406	0.00269541894771584	0	0.1108	0.0541	0.0541	TRUE	NA
FBtr0078069	47	42	52	332	98	119	24	63	73	170	135	148	102.04	53	151	3.102	1.633	3.831	0.000127589610537885	0.00270646019187737	0.1473	0.0897	0.1171	0.1171	TRUE	NA
FBtr0290026	108	41	32	242	78	111	56	61	45	124	107	138	88.46	54	123	2.269	1.182	3.83	0.000128279916503209	0.00271784431480032	0	0.0995	0.0543	0.0543	TRUE	NA
FBtr0079864	3246	1114	1224	4908	1624	1985	1680	1669	1724	2506	2230	2463	2045.29	1691	2400	1.419	0.505	3.829	0.00012887315695708	0.00272388891245843	0.0017	0.0291	0.012	0.012	TRUE	NA
FBtr0071793	372	56	72	882	130	117	193	84	101	450	179	145	191.98	126	258	1.952	0.965	3.828	0.000129028425021553	0.00272391630913639	0.0172	0.0599	0.0377	0.0377	TRUE	NA
FBtr0303046	708	302	368	1895	817	514	366	452	518	968	1122	638	677.41	445	909	2.058	1.041	3.823	0.000131790986529811	0.00277892055148853	0.0687	0.0355	0.0516	0.0516	TRUE	NA
FBtr0334634	130	32	39	311	78	81	67	48	55	159	107	100	89.43	57	122	2.145	1.101	3.816	0.000135668139864852	0.00285387046652686	0	0.0987	0.0453	0.0453	TRUE	NA
FBtr0310643	129	32	36	285	71	90	67	48	51	146	98	112	86.68	55	119	2.144	1.1	3.81	0.000138744194076661	0.00290820324337703	0	0.101	0.0452	0.0452	TRUE	NA
FBtr0070639	1521	343	393	2087	631	743	787	514	554	1066	867	922	784.76	618	952	1.555	0.637	3.805	0.000141962358497396	0.002965119343775	0.0067	0.0342	0.0186	0.0186	TRUE	NA
FBtr0302569	69	46	40	212	90	100	36	69	56	108	124	124	86.14	54	119	2.304	1.204	3.805	0.000141797154982092	0.002965119343775	0	0.1015	0.0578	0.0578	TRUE	NA
FBtr0079789	3724	1469	1719	6720	2377	2504	1927	2200	2421	3432	3264	3107	2725.24	2183	3268	1.503	0.587	3.802	0.000143788259582643	0.00299618150798178	0.0081	0.0283	0.0168	0.0168	TRUE	NA
FBtr0113246	69	19	34	618	44	109	36	28	48	316	60	135	103.88	37	170	3.933	1.976	3.801	0.000144121109524619	0.00299958417482358	0.2792	0.0886	0.1743	0.1743	TRUE	NA
FBtr0342816	170	103	91	435	195	177	88	154	128	222	268	220	179.99	123	237	1.972	0.98	3.794	0.000148142060059457	0.00306883042682886	0.0225	0.0621	0.0415	0.0415	TRUE	NA
FBtr0079937	9359	3196	3453	12065	4968	5712	4844	4787	4864	6161	6822	7086	5760.75	4832	6690	1.382	0.467	3.789	0.000151138804051888	0.00311631303319575	0.0024	0.0271	0.0107	0.0107	TRUE	NA
FBtr0333777	195	76	70	699	126	159	101	114	99	357	173	197	173.43	105	242	2.242	1.165	3.786	0.000153189591442245	0.0031512523979125	0.0571	0.0635	0.0602	0.0602	TRUE	NA
FBtr0081228	118	38	46	239	86	136	61	57	65	122	118	169	98.61	61	136	2.219	1.15	3.782	0.000155754245202874	0.00319815413899511	0.0192	0.092	0.054	0.054	TRUE	NA
FBtr0335488	1079	462	372	2390	736	701	558	692	524	1220	1011	870	812.55	591	1034	1.74	0.799	3.78	0.00015705186623499	0.00321947226600604	0.0279	0.034	0.0307	0.0307	TRUE	NA
FBtr0086773	3263	1378	1408	4213	2196	2508	1689	2064	1983	2151	3016	3111	2335.77	1912	2759	1.428	0.514	3.774	0.000160374011427235	0.00328376925481391	0.0035	0.0287	0.0129	0.0129	TRUE	NA
FBtr0113384	15	5	5	42	32	46	8	7	7	21	44	57	24.13	7	41	4.88	2.287	3.772	0.000161826935280112	0.00330968822201209	0.081	0.2958	0.186	0.186	TRUE	NA
FBtr0086474	76	18	17	177	47	68	39	27	24	90	65	84	54.92	30	80	2.66	1.412	3.771	0.000162826034017294	0.0033262764062355	0	0.1445	0.0754	0.0754	TRUE	NA
FBtr0082057	27	16	9	76	52	51	14	24	13	39	71	63	37.35	17	58	3.321	1.732	3.767	0.000165377250758365	0.00337449705094144	0.0051	0.2002	0.1125	0.1125	TRUE	NA
FBtr0077245	382	149	160	544	306	431	198	223	225	278	420	535	313.16	215	411	1.844	0.883	3.759	0.000170504428528617	0.00347110914280754	0.0269	0.0467	0.0361	0.0361	TRUE	NA
FBtr0091719	191	23	20	355	89	74	99	34	28	181	122	92	92.8	54	132	2.685	1.425	3.759	0.000170720076767083	0.00347150445757064	0	0.0961	0.0854	0.0854	TRUE	NA
FBtr0085786	602	256	238	1384	375	457	312	383	335	707	515	567	469.82	343	596	1.736	0.796	3.756	0.000172418555196813	0.00350201683121335	0.0214	0.0398	0.0298	0.0298	TRUE	NA
FBtr0075275	493	186	237	732	374	423	255	279	334	374	514	525	379.96	289	471	1.61	0.687	3.752	0.000175129647326236	0.00354893309375538	0.0035	0.0431	0.0212	0.0212	TRUE	NA
FBtr0075706	372	101	111	919	162	224	193	151	156	469	222	278	244.97	167	323	1.884	0.914	3.753	0.000174943087523746	0.00354893309375538	0.024	0.0525	0.0373	0.0373	TRUE	NA
FBtr0087357	1062	220	204	1598	605	433	550	330	287	816	831	537	558.42	389	728	1.931	0.949	3.743	0.00018151533577291	0.00366573950360566	0.0503	0.0376	0.044	0.044	TRUE	NA
FBtr0079423	4553	1570	1714	6350	2295	2819	2356	2352	2414	3243	3152	3497	2835.65	2374	3297	1.389	0.474	3.74	0.000183743165944255	0.00370649982750264	0.0016	0.0282	0.0112	0.0112	TRUE	NA
FBtr0347011	563	220	186	761	449	520	291	330	262	389	617	645	422.2	294	550	1.816	0.861	3.722	0.000197677800160056	0.00395601579483207	0.0307	0.0414	0.0358	0.0358	TRUE	NA
FBtr0070484	933	398	407	1385	621	667	483	596	573	707	853	827	673.31	551	796	1.447	0.533	3.715	0.00020328535923416	0.00403665030916083	0	0.0356	0.0132	0.0132	TRUE	NA
FBtr0075453	2845	873	1098	4368	1448	1657	1472	1308	1547	2231	1988	2056	1766.9	1442	2092	1.449	0.536	3.711	0.000206074257843978	0.00408706243892131	0.0049	0.0296	0.0144	0.0144	TRUE	NA
FBtr0114627	668	232	243	935	441	444	346	347	342	477	606	551	444.9	345	545	1.565	0.646	3.707	0.000209582758630217	0.00415199169420735	0.0043	0.0406	0.0194	0.0194	TRUE	NA
FBtr0080358	198	59	69	384	113	153	102	88	97	196	155	190	138.19	96	180	1.88	0.911	3.704	0.000211853693157384	0.00418661487813838	0	0.0731	0.0349	0.0349	TRUE	NA
FBtr0086180	19128	5808	6998	31164	8993	10213	9899	8699	9858	15914	12350	12671	11565.11	9485	13645	1.43	0.516	3.704	0.000212432352987866	0.00418967754371052	0.006	0.0265	0.0139	0.0139	TRUE	NA
FBtr0308594	295	46	31	354	237	263	153	69	44	181	325	326	182.96	89	277	3.406	1.768	3.702	0.000214181836326841	0.00421947757957477	0.2757	0.0615	0.1555	0.1555	TRUE	NA
FBtr0110922	125	85	90	145	372	417	65	127	127	74	511	517	236.84	106	367	2.687	1.426	3.696	0.000218765647411651	0.00430020340928835	0.1582	0.0534	0.1006	0.1006	TRUE	NA
FBtr0073118	11334	1945	1645	18383	3134	2877	5866	2913	2317	9387	4304	3569	4726.11	3699	5753	1.537	0.62	3.696	0.000219152487060638	0.00430302624704744	0.0143	0.0273	0.02	0.02	TRUE	NA
FBtr0073779	1555	823	743	2772	1158	1302	805	1233	1047	1416	1590	1615	1284.19	1028	1540	1.517	0.602	3.695	0.000220147894263761	0.00431777871110887	0.009	0.031	0.0183	0.0183	TRUE	NA
FBtr0078078	678	257	259	1169	507	417	351	385	365	597	696	517	485.2	367	603	1.646	0.719	3.691	0.000223371678717419	0.0043761554465004	0.0135	0.0394	0.025	0.025	TRUE	NA
FBtr0086568	70	24	30	154	66	78	36	36	42	79	91	97	63.41	38	89	2.307	1.206	3.689	0.000224777858262388	0.00439883306473441	0	0.1286	0.0573	0.0573	TRUE	NA
FBtr0340226	67	15	16	330	70	29	35	22	23	169	96	36	63.38	27	100	3.544	1.826	3.684	0.000229559259013467	0.00448248659073648	0.1652	0.1287	0.1462	0.1462	TRUE	NA
FBtr0072265	4059	1334	1392	6469	2039	2051	2101	1998	1961	3303	2800	2545	2451.27	2020	2883	1.422	0.508	3.684	0.000230016208324672	0.00448645726733381	0.0039	0.0286	0.0132	0.0132	TRUE	NA
FBtr0112741	401	101	97	615	200	209	208	151	137	314	275	259	223.91	165	283	1.72	0.782	3.682	0.000231073212275098	0.00449715753394802	0	0.055	0.0271	0.0271	TRUE	NA
FBtr0273423	52	14	16	203	32	52	27	21	23	104	44	65	47.09	24	71	2.963	1.567	3.682	0.000230976604139562	0.00449715753394802	0.0339	0.1642	0.0974	0.0974	TRUE	NA
FBtr0330306	24	3	3	83	29	21	12	4	4	42	40	26	21.57	7	36	5.293	2.404	3.681	0.000232742905992887	0.00452467554936281	0	0.3278	0.2074	0.2074	TRUE	NA
FBtr0083552	328	108	89	465	315	265	170	162	125	237	433	329	242.61	152	333	2.125	1.088	3.672	0.000240342862099305	0.00464689133704788	0.0635	0.0528	0.0581	0.0581	TRUE	NA
FBtr0078271	261	95	76	485	151	206	135	142	107	248	207	256	182.5	128	237	1.85	0.888	3.669	0.000243627199047851	0.00470011862416089	0.0097	0.0616	0.0356	0.0356	TRUE	NA
FBtr0074226	921	431	464	1346	654	788	477	646	654	687	898	978	723.15	592	854	1.443	0.529	3.668	0.000244683924547177	0.00471536308187811	0	0.0349	0.0135	0.0135	TRUE	NA
FBtr0080390	2	6	8	13	41	593	1	9	11	7	56	736	136.65	7	266	23.661	4.564	3.66	0.00025213766592038	0.00484317855352599	0.9507	0.0736	0.4323	0.9507	TRUE	NA
FBtr0273416	8	1	4	42	20	25	4	1	6	21	27	31	15.2	4	26	6.736	2.752	3.658	0.00025458684092123	0.00487962708855633	0.0121	0.4543	0.2546	0.2546	TRUE	NA
FBtr0302905	66	23	16	238	55	46	34	34	23	122	76	57	57.55	30	85	2.745	1.457	3.652	0.000259755451947514	0.00496256339136444	0.0355	0.1391	0.0885	0.0885	TRUE	NA
FBtr0100477	5540	1653	1735	7690	2337	2743	2867	2476	2444	3927	3209	3403	3054.38	2596	3513	1.353	0.436	3.649	0.000263445157687909	0.00502762490254239	2e-04	0.0281	0.0099	0.0099	TRUE	NA
