Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0335013	437	210	190	232	91	130	226	315	268	118	125	161	202.18	270	135	0.503	-0.99	-4.351	1.35226089576453e-05	0.000372630023473057	0.0063	0.0581	0.0316	0.0316	TRUE	NA
FBtr0309099	364	109	147	156	59	78	188	163	207	80	81	97	136.03	186	86	0.459	-1.125	-4.344	1.39958965444394e-05	0.000385072170711785	0	0.0738	0.0395	0.0395	TRUE	NA
FBtr0077511	1719	466	356	946	198	277	890	698	501	483	272	344	531.29	696	366	0.524	-0.933	-4.339	1.43254821587719e-05	0.000393528113153468	0.0241	0.0382	0.0309	0.0309	TRUE	NA
FBtr0332089	131	80	64	36	27	35	68	120	90	18	37	43	62.78	93	33	0.34	-1.555	-4.33	1.48791003667578e-05	0.000408102580757072	0.0168	0.1297	0.0717	0.0717	TRUE	NA
FBtr0078064	5269	2216	2646	2846	1663	2008	2727	3319	3727	1453	2284	2491	2666.92	3258	2076	0.625	-0.678	-4.329	1.50089052054773e-05	0.000410390327650849	0.0095	0.0284	0.0173	0.0173	TRUE	NA
FBtr0302498	220	170	103	110	40	34	114	255	145	56	55	42	111.14	171	51	0.312	-1.682	-4.318	1.57536982427264e-05	0.000428767193249342	0.1092	0.0845	0.0966	0.0966	TRUE	NA
FBtr0079946	66410	25111	33478	39090	19443	23288	34369	37611	47159	19962	26700	28892	32448.83	39713	25185	0.63	-0.667	-4.304	1.67712368935372e-05	0.000454364397984022	0.0094	0.0261	0.0173	0.0173	TRUE	NA
FBtr0303454	1033	363	308	635	197	177	535	544	434	324	271	220	387.76	504	272	0.536	-0.899	-4.296	1.74069442262866e-05	0.000469430259614689	0.016	0.0427	0.0285	0.0285	TRUE	NA
FBtr0082096	250	65	52	52	28	22	129	97	73	27	38	27	65.38	100	31	0.305	-1.711	-4.294	1.75705897572588e-05	0.000473122227390663	0.0576	0.1255	0.0918	0.0918	TRUE	NA
FBtr0083651	1341	388	267	670	166	206	694	581	376	342	228	256	412.82	550	275	0.501	-0.997	-4.288	1.80278106683835e-05	0.000483976545166851	0.0303	0.0417	0.0358	0.0358	TRUE	NA
FBtr0084434	744	212	276	394	137	170	385	318	389	201	188	211	281.93	364	200	0.549	-0.864	-4.288	1.80284067189506e-05	0.000483976545166851	0.0051	0.049	0.0252	0.0252	TRUE	NA
FBtr0302693	237	554	182	102	88	63	123	830	256	52	121	78	243.32	403	84	0.242	-2.048	-4.279	1.87870322736485e-05	0.000502816018083383	0.2959	0.0527	0.1577	0.1577	TRUE	NA
FBtr0074652	2006	921	867	1080	584	730	1038	1379	1221	552	802	906	983.02	1213	753	0.611	-0.711	-4.271	1.94912381533876e-05	0.000520089734798764	0.0089	0.0326	0.0188	0.0188	TRUE	NA
FBtr0330612	740	260	270	447	171	180	383	389	380	228	235	223	306.52	384	229	0.595	-0.748	-4.264	2.01187576368411e-05	0.000535219460681738	0	0.0472	0.0185	0.0185	TRUE	NA
FBtr0344824	764	49	188	119	37	9	395	73	265	61	51	11	142.73	244	41	0.172	-2.543	-4.261	2.03236279576822e-05	0.000539048429084492	0.4922	0.0716	0.2381	0.2381	TRUE	NA
FBtr0075626	1334	100	120	397	70	60	690	150	169	203	96	74	230.42	336	124	0.427	-1.227	-4.261	2.03588438641284e-05	0.000539174111976491	0.0484	0.0542	0.0513	0.0513	TRUE	NA
FBtr0100449	436	92	62	115	40	26	226	138	87	59	55	32	99.45	150	49	0.334	-1.584	-4.26	2.04505850815421e-05	0.000540665867984779	0.0747	0.0914	0.0837	0.0837	TRUE	NA
FBtr0072410	102	65	48	37	16	10	53	97	68	19	22	12	45.17	73	18	0.254	-1.975	-4.258	2.06065923454621e-05	0.000543295417561206	0.0647	0.1701	0.1202	0.1202	TRUE	NA
FBtr0308634	356	302	153	99	88	120	184	452	216	51	121	149	195.4	284	107	0.355	-1.493	-4.255	2.08684542265273e-05	0.000549380690061747	0.1064	0.0593	0.082	0.082	TRUE	NA
FBtr0089656	7622	1369	1635	5411	863	1129	3945	2050	2303	2763	1185	1401	2274.54	2766	1783	0.628	-0.67	-4.249	2.147565855289e-05	0.000563688242521035	0.0081	0.0288	0.0173	0.0173	TRUE	NA
FBtr0073531	292	104	163	143	60	52	151	156	230	73	82	65	126.07	179	73	0.415	-1.27	-4.247	2.16797899346929e-05	0.000567362668246527	0.0325	0.0776	0.0546	0.0546	TRUE	NA
FBtr0071582	29454	9135	8449	19985	6385	7256	15243	13682	11902	10205	8768	9002	11467.2	13609	9325	0.686	-0.544	-4.232	2.3128239584079e-05	0.000603626036675813	0.0042	0.0265	0.0118	0.0118	TRUE	NA
FBtr0335520	124	79	48	43	17	22	64	118	68	22	23	27	53.79	83	24	0.297	-1.754	-4.226	2.3837609380216e-05	0.000620782801821992	0.0506	0.147	0.0974	0.0974	TRUE	NA
FBtr0347396	2685	910	928	1778	682	733	1390	1363	1307	908	937	909	1135.62	1353	918	0.678	-0.561	-4.215	2.49429178115525e-05	0.000646069046858236	0	0.0317	0.0118	0.0118	TRUE	NA
FBtr0077080	2620	834	1017	1739	647	715	1356	1249	1433	888	888	887	1116.88	1346	888	0.66	-0.6	-4.212	2.5333758255802e-05	0.000654276667596194	0.002	0.0318	0.0136	0.0136	TRUE	NA
FBtr0088469	1283	355	314	790	213	231	664	532	442	403	293	287	436.76	546	328	0.599	-0.739	-4.212	2.53208554970491e-05	0.000654276667596194	0.0028	0.0408	0.0194	0.0194	TRUE	NA
FBtr0088554	47757	17224	21102	28538	13410	16219	24716	25798	29725	14573	18415	20122	22224.92	26746	17703	0.657	-0.605	-4.209	2.56657452856764e-05	0.00066092096047875	0.0053	0.0262	0.0149	0.0149	TRUE	NA
FBtr0083745	2517	618	732	1766	424	501	1303	926	1031	902	582	622	894.17	1087	702	0.641	-0.641	-4.206	2.59657022564667e-05	0.000667673311946443	0.003	0.0332	0.0154	0.0154	TRUE	NA
FBtr0079042	482	113	150	259	69	63	249	169	211	132	95	78	155.86	210	102	0.481	-1.056	-4.194	2.73747409711378e-05	0.000697819225533716	0.0081	0.0677	0.0375	0.0375	TRUE	NA
FBtr0077988	936	242	268	624	134	153	484	362	378	319	184	190	319.48	408	231	0.556	-0.846	-4.191	2.77408220363126e-05	0.000706133644092671	0	0.0463	0.0254	0.0254	TRUE	NA
FBtr0088337	68	34	63	12	16	13	35	51	89	6	22	16	36.52	58	15	0.235	-2.091	-4.185	2.85680076482512e-05	0.000725102759404894	0.0665	0.2042	0.1344	0.1344	TRUE	NA
FBtr0088777	2118	817	888	1501	597	673	1096	1224	1251	766	820	835	998.67	1190	807	0.679	-0.558	-4.185	2.85548201051438e-05	0.000725102759404894	0	0.0325	0.0117	0.0117	TRUE	NA
FBtr0079466	1995	712	947	1335	513	586	1032	1066	1334	682	704	727	924.35	1144	704	0.618	-0.695	-4.171	3.02684500995076e-05	0.000766064593290971	0.0086	0.033	0.0188	0.0188	TRUE	NA
FBtr0084102	2729	710	866	1752	477	628	1412	1063	1220	895	655	779	1004.08	1232	776	0.63	-0.666	-4.157	3.23055946463032e-05	0.000814128596706196	0.0062	0.0324	0.0174	0.0174	TRUE	NA
FBtr0330325	507	172	189	312	98	91	262	258	266	159	135	113	198.84	262	136	0.518	-0.95	-4.155	3.25382952921891e-05	0.000817663326724598	0	0.0587	0.0317	0.0317	TRUE	NA
FBtr0113061	644	334	293	411	161	205	333	500	413	210	221	254	321.93	415	228	0.557	-0.844	-4.153	3.27473355042396e-05	0.000821749095610641	0.01	0.0462	0.0263	0.0263	TRUE	NA
FBtr0342809	560	229	202	342	119	130	290	343	285	175	163	161	236.12	306	166	0.547	-0.871	-4.153	3.2857054224342e-05	0.000823334484819879	0.0046	0.0535	0.0268	0.0268	TRUE	NA
FBtr0080775	626	442	258	313	166	166	324	662	363	160	228	206	323.86	450	198	0.446	-1.165	-4.151	3.31724272422943e-05	0.00083006140076864	0.0601	0.046	0.0531	0.0531	TRUE	NA
FBtr0308628	204	107	77	74	41	47	106	160	108	38	56	58	87.78	125	51	0.401	-1.319	-4.148	3.35467512188746e-05	0.000837060050512145	0	0.1001	0.0587	0.0587	TRUE	NA
FBtr0346089	18984	6056	6699	10316	4567	5495	9825	9071	9437	5268	6272	6817	7781.49	9444	6119	0.645	-0.633	-4.143	3.42525752087961e-05	0.000852267662473716	0.0087	0.0268	0.0167	0.0167	TRUE	NA
FBtr0083641	1581	810	653	714	497	520	818	1213	920	365	683	645	773.92	984	564	0.556	-0.847	-4.123	3.74591602951253e-05	0.000928137261598127	0.0244	0.0344	0.029	0.029	TRUE	NA
FBtr0089517	1075	417	476	746	246	314	556	625	671	381	338	390	493.3	617	370	0.602	-0.732	-4.122	3.76071739216694e-05	0.000930501417969586	0.0066	0.0391	0.0204	0.0204	TRUE	NA
FBtr0071458	694	234	262	415	161	173	359	350	369	212	221	215	287.73	359	216	0.6	-0.738	-4.114	3.88222148139102e-05	0.000958652385088398	0	0.0486	0.0193	0.0193	TRUE	NA
FBtr0073487	3493	233	368	318	158	155	1808	349	518	162	217	192	541.13	892	190	0.277	-1.854	-4.101	4.12086768105508e-05	0.00100833015415692	0.2931	0.038	0.1435	0.1435	TRUE	NA
FBtr0343633	499	484	197	210	107	136	258	725	278	107	147	169	280.6	420	141	0.346	-1.532	-4.099	4.15223696225695e-05	0.00101387928400403	0.1507	0.0491	0.0958	0.0958	TRUE	NA
FBtr0083650	2064	515	389	1149	290	289	1068	771	548	587	398	359	621.84	796	448	0.565	-0.824	-4.095	4.22230473471064e-05	0.00102677888882122	0.019	0.0364	0.0271	0.0271	TRUE	NA
FBtr0113190	89	22	22	12	4	7	46	33	31	6	5	9	21.72	37	7	0.182	-2.461	-4.095	4.22528421831354e-05	0.00102677888882122	0.0147	0.3257	0.17	0.17	TRUE	NA
FBtr0078031	4848	1425	1389	3007	1077	1142	2509	2134	1957	1536	1479	1417	1838.55	2200	1477	0.674	-0.57	-4.093	4.26078802947085e-05	0.001030300768067	0.0035	0.0295	0.0134	0.0134	TRUE	NA
FBtr0332148	1954	703	759	972	431	616	1011	1053	1069	496	592	764	830.97	1044	617	0.584	-0.775	-4.093	4.26084270950858e-05	0.001030300768067	0.0169	0.0338	0.0245	0.0245	TRUE	NA
FBtr0076218	295	83	120	113	45	20	153	124	169	58	62	25	98.39	149	48	0.322	-1.636	-4.089	4.33290553802845e-05	0.00104432468492182	0.1122	0.0921	0.1006	0.1006	TRUE	NA
FBtr0080439	1724	626	683	1200	431	377	892	938	962	613	592	468	744.06	931	558	0.599	-0.739	-4.085	4.40225339533971e-05	0.00105959543968646	0.0119	0.0347	0.022	0.022	TRUE	NA
FBtr0089448	2280	394	406	1629	203	269	1180	590	572	832	279	334	631.06	781	482	0.585	-0.773	-4.082	4.45660037705162e-05	0.00107121898465245	0.0127	0.0363	0.0235	0.0235	TRUE	NA
FBtr0082947	5627	1596	935	2752	717	700	2912	2391	1317	1405	985	868	1646.35	2207	1086	0.494	-1.018	-4.072	4.65705082834236e-05	0.00111485637624093	0.0592	0.0299	0.0442	0.0442	TRUE	NA
FBtr0305667	535	211	211	310	116	152	277	316	297	158	159	189	232.72	297	169	0.569	-0.813	-4.053	5.06496134374448e-05	0.00120597888468618	0	0.0539	0.0242	0.0242	TRUE	NA
FBtr0075997	2134	638	615	1235	461	496	1104	956	866	631	633	615	800.9	975	626	0.643	-0.637	-4.046	5.20534753884588e-05	0.0012360778967748	0.0046	0.0341	0.0164	0.0164	TRUE	NA
FBtr0344277	1095	1569	1732	857	738	980	567	2350	2440	438	1013	1216	1337.24	1786	889	0.55	-0.862	-4.045	5.24103936291505e-05	0.00124288508537976	0.0326	0.0308	0.0318	0.0318	TRUE	NA
FBtr0085146	693	74	227	78	40	76	359	111	320	40	55	94	163.05	263	63	0.238	-2.073	-4.039	5.36189197690137e-05	0.00126984244930873	0.3265	0.0659	0.1795	0.1795	TRUE	NA
FBtr0084137	4442	1381	1625	2928	964	1268	2299	2068	2289	1495	1324	1573	1841.42	2219	1464	0.66	-0.6	-4.034	5.48149808734518e-05	0.00129470203822728	0.0058	0.0295	0.0153	0.0153	TRUE	NA
FBtr0301504	2817	1079	930	1047	608	805	1458	1616	1310	535	835	999	1125.39	1461	790	0.524	-0.933	-4.034	5.47657744672285e-05	0.00129470203822728	0.0431	0.0317	0.0375	0.0375	TRUE	NA
FBtr0086797	777	315	348	321	188	264	402	472	490	164	258	328	352.29	455	250	0.531	-0.913	-4.033	5.50912342307862e-05	0.00129949203303578	0.0243	0.0444	0.0337	0.0337	TRUE	NA
FBtr0300822	1301	721	712	988	357	445	673	1080	1003	505	490	552	717.17	919	516	0.574	-0.8	-4.03	5.58427879837924e-05	0.00131546572865682	0.0201	0.035	0.0268	0.0268	TRUE	NA
FBtr0078815	547	132	99	275	53	68	283	198	139	140	73	84	152.97	207	99	0.478	-1.065	-4.027	5.64324038171294e-05	0.001327587308416	0.0149	0.0685	0.0416	0.0416	TRUE	NA
FBtr0075076	6331	2554	3118	4333	1861	2362	3276	3825	4392	2213	2556	2930	3198.79	3831	2566	0.67	-0.577	-4.022	5.78256324481967e-05	0.00135555319736497	0.007	0.028	0.0145	0.0145	TRUE	NA
FBtr0075356	476	159	170	267	101	108	246	238	239	136	139	134	188.83	241	136	0.564	-0.825	-4.02	5.82828759833466e-05	0.00136386555426109	0	0.0604	0.0244	0.0244	TRUE	NA
FBtr0081254	13980	4627	4841	8222	3683	4027	7235	6930	6819	4199	5058	4996	5872.84	6995	4751	0.677	-0.563	-4.014	5.9658687409863e-05	0.00138871294601038	0.005	0.027	0.014	0.014	TRUE	NA
FBtr0305620	3696	945	877	2268	686	715	1913	1415	1235	1158	942	887	1258.48	1521	996	0.66	-0.601	-4.003	6.24632140410551e-05	0.00144827879370945	0.0047	0.0311	0.0153	0.0153	TRUE	NA
FBtr0070948	5594	3005	2584	3011	1958	2290	2895	4501	3640	1538	2689	2841	3017.23	3679	2356	0.626	-0.677	-4.002	6.28983470686202e-05	0.00145455510848491	0.0144	0.0281	0.0202	0.0202	TRUE	NA
FBtr0089937	127	44	50	43	10	21	66	66	70	22	14	26	43.97	67	21	0.308	-1.697	-3.996	6.43429054846994e-05	0.00148601872184049	0	0.174	0.0975	0.0975	TRUE	NA
FBtr0081358	8271	2414	2550	6302	1841	2045	4280	3616	3592	3218	2528	2537	3295.28	3829	2761	0.719	-0.476	-3.99	6.59966902775795e-05	0.0015202440725269	0	0.0279	0.0099	0.0099	TRUE	NA
FBtr0290046	554	207	216	373	114	114	287	310	304	190	157	141	231.58	300	163	0.543	-0.88	-3.987	6.69779976769105e-05	0.00154084233667389	0.0095	0.0541	0.03	0.03	TRUE	NA
FBtr0344438	186	116	118	79	70	57	96	174	166	40	96	71	107.24	145	69	0.464	-1.108	-3.984	6.7815780651192e-05	0.00155606871011704	0.0012	0.0867	0.0447	0.0447	TRUE	NA
FBtr0075715	2649	597	603	1848	392	487	1371	894	849	944	538	604	866.79	1038	695	0.667	-0.584	-3.969	7.22066601296031e-05	0.00165253301986133	6e-04	0.0334	0.0142	0.0142	TRUE	NA
FBtr0344849	4652	223	1	1071	1	1	2408	334	1	547	1	1	548.75	914	183	0.025	-5.344	-3.962	7.41787154543392e-05	0.00168892619704339	0	0.0378	1.1674	1.1674	TRUE	NA
FBtr0329997	5075	1305	1108	2470	633	1002	2626	1955	1561	1261	869	1243	1585.93	2047	1124	0.557	-0.844	-3.961	7.47494640260783e-05	0.00169973363507115	0.0337	0.03	0.0319	0.0319	TRUE	NA
FBtr0306016	1275	239	203	707	135	163	660	358	286	361	185	202	342.07	435	249	0.581	-0.782	-3.956	7.61074899065288e-05	0.00172839230287086	0.0064	0.045	0.0242	0.0242	TRUE	NA
FBtr0084598	3470	2147	2388	2160	1721	1964	1796	3216	3364	1103	2363	2437	2379.74	2792	1968	0.689	-0.538	-3.956	7.62231218416593e-05	0.00172879903653948	0.0034	0.0287	0.0129	0.0129	TRUE	NA
FBtr0072828	4021	1289	1394	2538	929	1180	2081	1931	1964	1296	1276	1464	1668.51	1992	1345	0.675	-0.567	-3.955	7.64202709871471e-05	0.00173105123435803	0.004	0.0298	0.0141	0.0141	TRUE	NA
FBtr0085774	7101	9	6	1324	5	4	3675	13	8	676	7	5	730.81	1232	229	0.276	-1.856	-3.95	7.824930481088e-05	0.00177021541100931	0.176	0.0348	0.0816	0.0816	TRUE	NA
FBtr0077540	1005	232	240	526	171	155	520	347	338	269	235	192	316.9	402	232	0.582	-0.782	-3.943	8.04930103244417e-05	0.00181401508999962	0.0061	0.0465	0.0245	0.0245	TRUE	NA
FBtr0079084	236	100	88	124	45	43	122	150	124	63	62	53	95.72	132	59	0.455	-1.137	-3.935	8.32125510271971e-05	0.00187053778935469	0	0.094	0.0476	0.0476	TRUE	NA
FBtr0070848	2540	976	1178	1885	554	752	1315	1462	1659	963	761	933	1182.02	1479	886	0.601	-0.735	-3.927	8.58639664276771e-05	0.00192524642594681	0.0203	0.0314	0.0243	0.0243	TRUE	NA
FBtr0075297	311	132	154	170	79	93	161	198	217	87	108	115	147.71	192	103	0.54	-0.89	-3.922	8.78774661742282e-05	0.00196789905580794	0	0.07	0.0295	0.0295	TRUE	NA
FBtr0079275	24785	9495	9927	12376	7636	7767	12827	14222	13984	6320	10486	9636	11245.73	13678	8814	0.631	-0.665	-3.915	9.05514981133235e-05	0.00202521688131834	0.0163	0.0265	0.0207	0.0207	TRUE	NA
FBtr0273385	316	78	89	167	41	43	164	117	125	85	56	53	100.11	135	65	0.478	-1.064	-3.904	9.45551314301256e-05	0.00211208943198277	0	0.091	0.0409	0.0409	TRUE	NA
FBtr0071273	2363	1362	1067	1150	743	977	1223	2040	1503	587	1020	1212	1264.27	1589	940	0.575	-0.798	-3.903	9.51682762775411e-05	0.00212043069978083	0.0276	0.0311	0.0292	0.0292	TRUE	NA
FBtr0086926	25	32	31	3	9	3	13	48	44	2	12	4	20.36	35	6	0.156	-2.685	-3.889	0.000100495485657252	0.00222643605550354	0	0.3457	0.2234	0.2234	TRUE	NA
FBtr0088447	303	129	137	190	65	60	157	193	193	97	89	74	133.96	181	87	0.486	-1.04	-3.882	0.000103741404008737	0.00228269798298329	0.0144	0.0745	0.0429	0.0429	TRUE	NA
FBtr0087370	1383	524	554	899	334	447	716	785	780	459	459	555	625.55	760	491	0.646	-0.631	-3.88	0.000104438415238483	0.0022923325111464	0.0027	0.0363	0.0173	0.0173	TRUE	NA
FBtr0303150	641	211	234	377	125	169	332	316	330	193	172	210	258.54	326	192	0.587	-0.768	-3.879	0.000104786682880598	0.00229712665036018	0	0.0511	0.0239	0.0239	TRUE	NA
FBtr0076362	4282	1578	1627	3258	1172	1314	2216	2364	2292	1664	1609	1630	1962.47	2291	1634	0.714	-0.486	-3.873	0.000107660391477728	0.00234559111531095	0	0.0293	0.0108	0.0108	TRUE	NA
FBtr0087308	425	120	142	173	86	58	220	180	200	88	118	72	146.35	200	93	0.462	-1.115	-3.867	0.000110102129116639	0.00239289529017501	0.0306	0.0704	0.0516	0.0516	TRUE	NA
FBtr0331931	84	40	56	38	10	11	43	60	79	19	14	14	38.18	61	16	0.269	-1.894	-3.866	0.000110459139533716	0.00239557229947755	0.0733	0.1965	0.1329	0.1329	TRUE	NA
FBtr0099990	15070	6075	5450	10878	4227	4603	7799	9099	7677	5555	5805	5711	6940.97	8192	5690	0.695	-0.525	-3.864	0.000111445983185858	0.00241320794191066	0.005	0.0269	0.0131	0.0131	TRUE	NA
FBtr0083647	535	221	230	246	143	172	277	331	324	126	196	213	244.54	311	178	0.559	-0.838	-3.859	0.000113968820432713	0.00246481956268353	0	0.0526	0.0295	0.0295	TRUE	NA
FBtr0330054	3923	2346	2169	2750	1557	1281	2030	3514	3055	1404	2138	1589	2288.53	2866	1710	0.606	-0.722	-3.858	0.000114233580350977	0.00246752902318577	0.0214	0.0288	0.0247	0.0247	TRUE	NA
FBtr0334869	4954	682	656	3454	488	437	2564	1022	924	1764	670	542	1247.59	1503	992	0.645	-0.633	-3.853	0.000116689398357038	0.00251137730697611	0.008	0.0312	0.0182	0.0182	TRUE	NA
FBtr0301559	2653	762	734	1390	547	621	1373	1141	1034	710	751	770	963.28	1183	744	0.631	-0.665	-3.849	0.000118777252094148	0.00255010724125918	0.0113	0.0327	0.0203	0.0203	TRUE	NA
FBtr0304933	1398	435	359	471	240	307	724	652	506	241	330	381	471.96	627	317	0.499	-1.003	-3.846	0.000120149551990109	0.00257332412137654	0.0545	0.0397	0.0465	0.0465	TRUE	NA
FBtr0339189	1370	322	378	695	259	258	709	482	532	355	356	320	459.07	574	344	0.602	-0.732	-3.844	0.000121265650459671	0.00259408781412581	0.0108	0.0401	0.0236	0.0236	TRUE	NA
FBtr0113142	2862	844	800	1446	531	712	1481	1264	1127	738	729	883	1037.2	1291	783	0.609	-0.717	-3.839	0.00012346428614216	0.00263793078036348	0.0174	0.0322	0.024	0.024	TRUE	NA
FBtr0084963	1745	760	466	958	222	378	903	1138	656	489	305	469	660.15	899	421	0.466	-1.101	-3.838	0.000123904684421937	0.00264414689036006	0.0773	0.0358	0.0574	0.0574	TRUE	NA
FBtr0073724	1656	534	693	944	448	460	857	800	976	482	615	571	716.84	878	556	0.629	-0.668	-3.836	0.000124819767104511	0.00265726413940542	0.0093	0.035	0.0203	0.0203	TRUE	NA
FBtr0308592	638	306	406	254	236	259	330	458	572	130	324	321	355.92	453	258	0.535	-0.901	-3.829	0.000128858937098288	0.00272388891245843	0.03	0.0442	0.0368	0.0368	TRUE	NA
FBtr0073295	554	58	76	323	27	27	287	87	107	165	37	33	119.36	160	78	0.439	-1.187	-3.816	0.000135453245740706	0.00285274210761766	0.029	0.0805	0.0541	0.0541	TRUE	NA
FBtr0077706	227	89	58	98	22	36	117	133	82	50	30	45	76.23	111	42	0.376	-1.41	-3.814	0.000136969316385678	0.00287440590294072	0.0481	0.1113	0.0808	0.0808	TRUE	NA
FBtr0290025	385	94	133	174	64	70	199	141	187	89	88	87	131.83	176	88	0.498	-1.004	-3.814	0.000136953351609319	0.00287440590294072	0.0094	0.0753	0.0409	0.0409	TRUE	NA
FBtr0334306	5146	1687	1591	3197	1152	1442	2663	2527	2241	1633	1582	1789	2072.45	2477	1668	0.674	-0.57	-3.809	0.000139467218801094	0.00291989889681676	0.0071	0.0291	0.0156	0.0156	TRUE	NA
FBtr0083764	2444	650	403	1137	330	315	1265	974	568	581	453	391	705.12	936	475	0.516	-0.956	-3.804	0.000142210589947765	0.00296680135231829	0.0523	0.0352	0.0436	0.0436	TRUE	NA
FBtr0339081	441	138	128	261	77	77	228	207	180	133	106	96	158.3	205	112	0.543	-0.881	-3.799	0.000145115196441607	0.00301672495916388	0	0.0671	0.0312	0.0312	TRUE	NA
FBtr0086617	44	18	32	7	3	7	23	27	45	4	4	9	18.53	32	6	0.171	-2.55	-3.798	0.000145757367716863	0.00302651830079698	0.0419	0.3773	0.2171	0.2171	TRUE	NA
FBtr0088522	516	100	141	137	79	53	267	150	199	70	108	66	143.27	205	81	0.398	-1.328	-3.797	0.000146377495351102	0.00303583150088669	0.0871	0.0714	0.0789	0.0789	TRUE	NA
FBtr0071813	25751	8015	8489	18219	6317	7514	13327	12005	11958	9304	8675	9322	10765.08	12430	9100	0.733	-0.448	-3.792	0.000149475769727447	0.00309208706824525	0.0018	0.0265	0.01	0.01	TRUE	NA
FBtr0329906	1348	381	318	942	179	229	698	571	448	481	246	284	454.53	572	337	0.575	-0.798	-3.792	0.000149614297123845	0.00309208706824525	0.0194	0.0403	0.0291	0.0291	TRUE	NA
FBtr0305603	349	124	101	90	70	60	181	186	142	46	96	74	120.86	170	72	0.406	-1.3	-3.791	0.000149893724901696	0.00309424724298239	0.0691	0.0798	0.0744	0.0744	TRUE	NA
FBtr0088902	1196	319	437	480	274	185	619	478	616	245	376	230	427.21	571	284	0.494	-1.019	-3.786	0.000152893355531304	0.00314881996822387	0.058	0.0412	0.0493	0.0493	TRUE	NA
FBtr0299742	1741	132	151	1097	65	101	901	198	213	560	89	125	347.7	437	258	0.56	-0.835	-3.782	0.000155831149613577	0.00319815413899511	0.0111	0.0447	0.0291	0.0291	TRUE	NA
FBtr0112834	2507	483	400	1381	326	305	1297	723	563	705	448	378	685.94	861	510	0.605	-0.724	-3.762	0.000168592084038127	0.00343613198009045	0.0157	0.0354	0.0247	0.0247	TRUE	NA
FBtr0100259	102	121	118	64	42	56	53	181	166	33	58	69	93.35	133	53	0.437	-1.193	-3.748	0.000178158975077697	0.00360619042116653	0.0241	0.0957	0.0594	0.0594	TRUE	NA
FBtr0075354	188	52	56	67	26	29	97	78	79	34	36	36	59.99	85	35	0.414	-1.274	-3.746	0.000179748911597791	0.00363421485151602	0	0.1345	0.0624	0.0624	TRUE	NA
FBtr0083600	342	123	146	176	81	91	177	184	206	90	111	113	146.82	189	105	0.549	-0.864	-3.739	0.000185006316004867	0.00372772976815729	0	0.0703	0.0309	0.0309	TRUE	NA
FBtr0310625	187	58	70	70	25	39	97	87	99	36	34	48	66.79	94	39	0.416	-1.264	-3.735	0.000187678993881215	0.00377727995534991	0	0.1234	0.064	0.064	TRUE	NA
FBtr0113220	476	217	255	330	132	152	246	325	359	169	181	189	244.82	310	180	0.588	-0.767	-3.729	0.000192152171423238	0.00386291370982784	0.0054	0.0525	0.0259	0.0259	TRUE	NA
FBtr0344431	1378	379	481	849	309	327	713	568	678	434	424	406	536.99	653	421	0.645	-0.633	-3.727	0.000194045502159881	0.00389654821647044	0.0042	0.0381	0.0186	0.0186	TRUE	NA
FBtr0083100	2640	975	710	1453	562	612	1366	1460	1000	742	772	759	1016.63	1275	758	0.594	-0.751	-3.725	0.000195344803627612	0.00391819152038105	0.0235	0.0323	0.0282	0.0282	TRUE	NA
FBtr0089736	1366	243	297	856	176	212	707	364	418	437	242	263	405.19	496	314	0.635	-0.655	-3.724	0.000196388387165959	0.00393466246585841	6e-04	0.042	0.0191	0.0191	TRUE	NA
FBtr0086799	359	136	113	218	60	66	186	204	159	111	82	82	137.38	183	92	0.502	-0.993	-3.721	0.000198100847171391	0.00396000235854132	0	0.0733	0.0425	0.0425	TRUE	NA
FBtr0073576	11449	3809	4900	7338	3335	3543	5925	5705	6902	3747	4580	4396	5209.22	6177	4241	0.684	-0.548	-3.721	0.000198402113646	0.00396154829854559	0.0064	0.0272	0.0154	0.0154	TRUE	NA
FBtr0330263	892	222	103	105	82	85	462	333	145	54	113	105	201.82	313	91	0.291	-1.779	-3.72	0.000199158785344115	0.00397217369957468	0.2842	0.0582	0.1571	0.1571	TRUE	NA
FBtr0071758	955	300	387	631	212	255	494	449	545	322	291	316	403.07	496	310	0.625	-0.678	-3.717	0.000201251082452351	0.00400938389601862	0.0047	0.0421	0.0212	0.0212	TRUE	NA
FBtr0308612	1101	203	241	472	131	182	570	304	339	241	180	226	310.01	404	216	0.547	-0.87	-3.717	0.000201580308946161	0.00401142547307822	0.025	0.0469	0.0354	0.0354	TRUE	NA
FBtr0085373	5433	1780	2169	3778	1406	1702	2812	2666	3055	1929	1931	2112	2417.47	2844	1991	0.7	-0.515	-3.715	0.000203304246535656	0.00403665030916083	0.0036	0.0286	0.0134	0.0134	TRUE	NA
FBtr0088937	642	139	139	386	76	99	332	208	196	197	104	123	193.43	245	141	0.575	-0.8	-3.706	0.00021090289155172	0.00417347097812247	0	0.0596	0.027	0.027	TRUE	NA
